recall,precision
0.9904839929417696,0.052747097852461164
0.9904839929417696,0.052747274875154376
0.9904839929417696,0.0527474518990358
0.9904839929417696,0.052747628924105436
0.9904839929417696,0.0527478059503633
0.9904839929417696,0.05274869109947644
0.9904839929417696,0.0527520549370513
0.9904839929417696,0.052752231993018726
0.9904839929417696,0.0527524090501747
0.9904839929417696,0.052752586108519225
0.9904839929417696,0.05275276316805231
0.9904839929417696,0.05275294022877396
0.9904839929417696,0.05275311729068421
0.9904839929417696,0.05275329435378305
0.9904839929417696,0.05275382555021129
0.9904839929417696,0.05275400261806465
0.9904839929417696,0.05275417968710666
0.9904839929417696,0.05275471090136477
0.9904839929417696,0.052754887975161535
0.9904839929417696,0.052755065050147015
0.9904839929417696,0.05275612752502366
0.9904839929417696,0.05275630460833051
0.9904839929417696,0.052756481692826165
0.9904839929417696,0.05275665877851065
0.9904839929417696,0.05275683586538397
0.9904839929417696,0.05275701295344614
0.9904839929417696,0.05277065230529553
0.9904839929417696,0.05277508218299526
0.9904839929417696,0.05277561381829904
0.9904839929417696,0.052776145464313896
0.9904839929417696,0.05278093076049943
0.9904839929417696,0.05278181702169102
0.9904839929417696,0.052784475983852656
0.9904839929417696,0.05280220924685377
0.9904839929417696,0.052803096222782904
0.9904839929417696,0.05280345102149833
0.9904839929417696,0.05280362842264404
0.9904839929417696,0.05280380582498177
0.9904839929417696,0.05280416063323333
0.9904839929417696,0.05280433803914718
0.9904839929417696,0.05280504767472333
0.9904839929417696,0.052805225086597615
0.9904839929417696,0.05280557991392257
0.9904839929417696,0.05280575732937327
0.9904839929417696,0.05280593474601612
0.9904839929417696,0.05280611216385115
0.9904839929417696,0.052806289582878356
0.9904839929417696,0.05280646700309776
0.9904839929417696,0.05280664442450938
0.9904839929417696,0.05280682184711322
0.9904839929417696,0.05280735412207816
0.9904839929417696,0.05280753154945099
0.9904839929417696,0.05280770897801611
0.9904839929417696,0.05280877357444535
0.9904839929417696,0.052809660770926296
0.9904839929417696,0.052809838213799705
0.9904839929417696,0.052810015657865556
0.9904839929417696,0.052810193103123855
0.9904839929417696,0.05281037054957462
0.9904839929417696,0.05281054799721784
0.9904839929417696,0.05281072544605356
0.9904839929417696,0.05281090289608177
0.9904839929417696,0.05281108034730249
0.9904839929417696,0.052811435253321506
0.9904839929417696,0.05281161270811982
0.9904839929417696,0.052811790164110695
0.9904839929417696,0.05281196762129414
0.9904839929417696,0.05281232253923878
0.9904839929417696,0.0528125
0.9904839929417696,0.05281267746195384
0.9904839929417696,0.05281303238943941
0.9904839929417696,0.05281320985497117
0.9904839929417696,0.052813564789612695
0.9904839929417696,0.05281445214708877
0.9904839929417696,0.052814629622162185
0.9904839929417696,0.052814984575887305
0.9904839929417696,0.05281516205453904
0.9904839929417696,0.05281533953438357
0.9904839929417696,0.05281551701542091
0.9904839929417696,0.05281587198107406
0.9903579531131838,0.052809506047133706
0.9903579531131838,0.05280968351154991
0.9903579531131838,0.052809860977158854
0.9903579531131838,0.05281003844396053
0.9903579531131838,0.05281021591195497
0.9899798336274263,0.052791649583621786
0.9899798336274263,0.052791826995782436
0.9899798336274263,0.052792004409135514
0.9899798336274263,0.0527930689142957
0.9899798336274263,0.05279644013053751
0.9899798336274263,0.052796617574897994
0.9899798336274263,0.05279679502045124
0.9899798336274263,0.052796972467197244
0.9899798336274263,0.05279714991513603
0.9899798336274263,0.052797327364267614
0.9899798336274263,0.05279750481459199
0.9899798336274263,0.052800699124413895
0.9899798336274263,0.05280495880547647
0.9899798336274263,0.052805313809922386
0.9899798336274263,0.05280655636307407
