fpr,tpr
0.0025335940700025104,0.005734812200655407
0.0025335940700025104,0.005797832114948324
0.002546807076886487,0.005797832114948324
0.002546807076886487,0.00586085202924124
0.002550110328607481,0.00586085202924124
0.002550110328607481,0.005923871943534157
0.002566626587212452,0.005923871943534157
0.002566626587212452,0.0059868918578270735
0.002569929838933446,0.0059868918578270735
0.002569929838933446,0.00604991177211999
0.0026029623561433877,0.00604991177211999
0.0026029623561433877,0.006112931686412907
0.0026062656078643816,0.006112931686412907
0.0026062656078643816,0.006238971514998739
0.0026227818664693522,0.006238971514998739
0.0026227818664693522,0.006301991429291656
0.002632691621632335,0.006301991429291656
0.002632691621632335,0.0063650113435845725
0.002635994873353329,0.0063650113435845725
0.002635994873353329,0.006428031257877489
0.0026525111319583,0.006428031257877489
0.0026525111319583,0.0065540710864633225
0.002659117635400288,0.0065540710864633225
0.002659117635400288,0.006617091000756239
0.002665724138842276,0.006617091000756239
0.002665724138842276,0.006680110915049156
0.0026723306422842645,0.006680110915049156
0.0026723306422842645,0.006743130829342072
0.002678937145726253,0.006743130829342072
0.002678937145726253,0.006806150743634989
0.0026888469008892356,0.006806150743634989
0.0026888469008892356,0.006869170657927905
0.0026954534043312234,0.006869170657927905
0.0026954534043312234,0.0069321905722208215
0.002718576166378183,0.0069321905722208215
0.002718576166378183,0.006995210486513738
0.0027416989284251418,0.006995210486513738
0.0027416989284251418,0.007058230400806655
0.002768124942193095,0.007058230400806655
0.002768124942193095,0.007121250315099571
0.0027879444525190596,0.007121250315099571
0.0027879444525190596,0.007184270229392488
0.002794550955961048,0.007184270229392488
0.002794550955961048,0.007247290143685405
0.0028242802214499953,0.007247290143685405
0.0028242802214499953,0.007310310057978321
0.0028275834731709896,0.007310310057978321
0.0028275834731709896,0.007373329972271238
0.002837493228333972,0.007373329972271238
0.002837493228333972,0.007436349886564155
0.0028540094869389425,0.007436349886564155
0.0028540094869389425,0.007625409629442904
0.002867222493822919,0.007625409629442904
0.002867222493822919,0.007751449458028737
0.002890345255869878,0.007751449458028737
0.002890345255869878,0.00787748928661457
0.002900255011032861,0.00787748928661457
0.002900255011032861,0.007940509200907487
0.0029167712696378315,0.007940509200907487
0.0029167712696378315,0.008003529115200404
0.002929984276521808,0.008003529115200404
0.002929984276521808,0.00806654902949332
0.002933287528242802,0.00806654902949332
0.002933287528242802,0.008192588858079154
0.0029398940316847904,0.008192588858079154
0.0029398940316847904,0.00825560877237207
0.0029465005351267787,0.00825560877237207
0.0029465005351267787,0.008318628686664987
0.0029564102902897614,0.008318628686664987
0.0029564102902897614,0.008381648600957903
0.0029696232971737377,0.008381648600957903
0.0029696232971737377,0.00844466851525082
0.002972926548894732,0.00844466851525082
0.002972926548894732,0.008570708343836652
0.0029861395557787087,0.008570708343836652
0.0029861395557787087,0.008696748172422485
0.0030125655695466616,0.008696748172422485
0.0030125655695466616,0.008759768086715402
0.0030257785764306383,0.008759768086715402
0.0030257785764306383,0.008948827829594152
0.003042294835035609,0.008948827829594152
0.003042294835035609,0.009011847743887068
0.003062114345361574,0.009011847743887068
0.003062114345361574,0.009074867658179985
0.0030720241005245566,0.009074867658179985
0.0030720241005245566,0.009137887572472901
0.003101753366013504,0.009137887572472901
0.003101753366013504,0.009263927401058735
0.003105056617734498,0.009263927401058735
0.003105056617734498,0.009326947315351651
0.0031413923866654334,0.009326947315351651
0.0031413923866654334,0.009452987143937485
0.0031479988901074217,0.009452987143937485
0.0031479988901074217,0.009579026972523318
0.003200850917643328,0.009579026972523318
0.003200850917643328,0.009642046886816235
0.0032074574210853163,0.009642046886816235
0.0032074574210853163,0.009705066801109151
0.003220670427969293,0.009705066801109151
0.003220670427969293,0.0098941265439879
0.0032503996934582402,0.0098941265439879
0.0032570061969002286,0.0098941265439879
0.003273522455505199,0.0098941265439879
0.003273522455505199,0.009957146458280816
0.0033032517209941464,0.009957146458280816
0.0033032517209941464,0.01008318628686665
0.0033197679795991175,0.01008318628686665
0.0033296777347620998,0.01008318628686665
0.003339587489925082,0.01008318628686665
0.003339587489925082,0.010146206201159566
0.0033428907416460764,0.010146206201159566
0.0033428907416460764,0.010209226115452483
0.0033528004968090587,0.010209226115452483
0.0033528004968090587,0.0102722460297454
0.003375923258856018,0.0102722460297454
0.003375923258856018,0.010398285858331233
0.003402349272623971,0.010398285858331233
0.0034089557760659593,0.010398285858331233
0.0034155622795079476,0.010398285858331233
0.0034155622795079476,0.01046130577262415
0.0034188655312289416,0.01046130577262415
0.0034188655312289416,0.010587345601209983
0.0034287752863919243,0.010587345601209983
0.0034287752863919243,0.0106503655155029
0.0034320785381129182,0.0106503655155029
0.0034320785381129182,0.010713385429795816
0.003445291544996895,0.010713385429795816
0.003445291544996895,0.010776405344088733
0.003468414307043854,0.010776405344088733
0.003475020810485842,0.010776405344088733
0.003488233817369819,0.010776405344088733
0.003488233817369819,0.010902445172674566
0.003498143572532801,0.010902445172674566
0.0035047500759747894,0.010902445172674566
0.0035311760897427428,0.010902445172674566
0.0035311760897427428,0.010965465086967482
0.00356090535523169,0.010965465086967482
0.00356090535523169,0.011028485001260399
0.0035675118586736784,0.011028485001260399
0.0035675118586736784,0.011091504915553314
0.003603847627604614,0.011091504915553314
0.003603847627604614,0.01115452482984623
0.003607150879325608,0.01115452482984623
0.003607150879325608,0.011217544744139147
0.0036302736413725673,0.011217544744139147
0.0036302736413725673,0.011280564658432064
0.0036368801448145556,0.011280564658432064
0.0036368801448145556,0.01134358457272498
0.003646789899977538,0.01134358457272498
0.003646789899977538,0.011406604487017897
0.0036600029068615146,0.011406604487017897
0.0036600029068615146,0.011469624401310814
0.003666609410303503,0.011469624401310814
0.003666609410303503,0.01153264431560373
0.003689732172350462,0.01153264431560373
0.00369633867579245,0.01153264431560373
0.0037326744447233858,0.01153264431560373
0.0037326744447233858,0.011595664229896647
0.003739280948165374,0.011595664229896647
0.003739280948165374,0.011658684144189564
0.003762403710212333,0.011658684144189564
0.003762403710212333,0.01172170405848248
